,Vendor,Model,Current_Price,Old_price,Time,Date
1448,PowerCom,WOW 300,2560,,11.08.2022,11:57:26
1449,ИБП SunWind SW450,None,2070,2019,11.08.2022,11:57:26
1450,Ippon,Back Comfo Pro II 650,6490,,11.08.2022,11:57:26
1451,Ippon,Back Basic 850,3290,,11.08.2022,11:57:26
1452,PowerCom,Spider SPD-1000N,5290,,11.08.2022,11:57:26
1453,PowerCom,Raptor RPT-600A,2750,2689,11.08.2022,11:57:26
1454,ИБП SunWind SW1050,None,5440,5330,11.08.2022,11:57:26
1455,PowerCom,Spider SPD-450N,3490,4550,11.08.2022,11:57:26
1456,Ippon,Back Verso 600,4290,,11.08.2022,11:57:26
1457,PowerCom,Raptor RPT-2000AP LCD,11120,10889,11.08.2022,11:57:26
1458,Ippon,Back Verso 800,5390,,11.08.2022,11:57:26
1459,Ippon,Back Basic 1050,5090,,11.08.2022,11:57:26
1460,PowerCom,Raptor RPT-1000A,4500,4439,11.08.2022,11:57:26
1461,PowerCom,Raptor RPT-600AP,2770,2719,11.08.2022,11:57:26
1462,PowerCom,Raptor RPT-1500AP,8040,,11.08.2022,11:57:26
1463,PowerCom,Raptor RPT-1000AP,4140,,11.08.2022,11:57:26
1464,Ippon,Back Power Pro II Euro 650,5390,,11.08.2022,11:57:26
1465,PowerCom,Raptor RPT-800AP,3510,,11.08.2022,11:57:26
1466,PowerCom,RPT-1000AP EURO USB,5410,7690,11.08.2022,11:57:26
1467,Ippon,Innova G2 Euro 2000,38390,,11.08.2022,11:57:26
1468,PowerCom,Spider SPD-1100U LCD,8420,8259,11.08.2022,11:57:26
1469,PowerCom,Raptor RPT-1500AP LCD,9190,9160,11.08.2022,11:57:26
1470,PowerCom,Raptor RPT-800A,3080,3580,11.08.2022,11:57:26
1471,PowerCom,WOW 700U,4440,,11.08.2022,11:57:26
1472,PowerCom,Raptor RPT-1025AP LCD,7920,7799,11.08.2022,11:57:26
1473,PowerCom,Raptor RPT-2000AP,10170,10019,11.08.2022,11:57:26
1474,PowerCom,Spider SPD-650N,4180,,11.08.2022,11:57:26
1475,PowerCom,WOW 1000U,6480,8820,11.08.2022,11:57:26
1476,Ippon,Smart Power Pro II Euro 1200,11590,,11.08.2022,11:57:26
1477,Ippon,Innova G2 1000,20390,,11.08.2022,11:57:26
1478,PowerCom,Imperial IMP-1500AP,12070,11879,11.08.2022,11:57:26
1479,PowerCom,Spider SPD-850N,5240,5129,11.08.2022,11:57:26
1480,Ippon,Back Basic 1500,10490,,11.08.2022,11:57:26
1481,Ippon,Back Verso 400,3990,,11.08.2022,11:57:26
1482,Ippon,Smart Winner II 1500 Euro,32490,,11.08.2022,11:57:26
1483,PowerCom,WOW 500U,4350,4299,11.08.2022,11:57:26
1484,HIPER,Office-800,5130,5039,11.08.2022,11:57:26
1485,Ippon,Back Office 400,2890,,11.08.2022,11:57:26
1486,PowerCom,Raptor RPT-600AP SE2,2090,,11.08.2022,11:57:26
1487,Ippon,Back Office 600,3590,,11.08.2022,11:57:26
1488,PowerCom,Smart King Pro+ SPT-2000-II LCD,18060,17599,11.08.2022,11:57:26
1489,Ippon,Back Power Pro II 600,5790,,11.08.2022,11:57:26
1490,PowerCom,WOW 850U,5590,,11.08.2022,11:57:26
1491,PowerCom,Infinity INF-800,9740,,11.08.2022,11:57:26
1492,PowerCom,Infinity INF-1500,13640,13369,11.08.2022,11:57:26
1493,PowerCom,Raptor RPT-1025AP,7090,7680,11.08.2022,11:57:26
1494,PowerCom,Spider SPD-900U LCD USB,7370,7219,11.08.2022,11:57:26
1495,PowerCom,Imperial IMD-1200AP,11290,,11.08.2022,11:57:26
1496,PowerCom,Macan MAC-2000,30790,,11.08.2022,11:57:26
1497,Ippon,Smart Winner II 1000,23390,,11.08.2022,11:57:26
1498,Ippon,Back Power Pro II 800,7190,,11.08.2022,11:57:26
1499,Ippon,Back Office 1000,7190,,11.08.2022,11:57:26
1500,PowerCom,Infinity INF-1100,10690,13490,11.08.2022,11:57:26
1501,PowerCom,Imperial IMP-2000AP,15050,14679,11.08.2022,11:57:26
1502,PowerCom,Imperial IMP-825AP,7020,6899,11.08.2022,11:57:26
1503,PowerCom,Imperial IMD-2000AP,15290,16490,11.08.2022,11:57:26
1504,PowerCom,Macan MRT-3000SE,48000,47329,11.08.2022,11:57:26
1505,PowerCom,RPT-800AP EURO USB,3970,,11.08.2022,11:57:26
1506,PowerCom,Imperial IMP-1025AP,9230,8939,11.08.2022,11:57:26
1507,PowerCom,King Pro RM KIN-1000AP,17370,17110,11.08.2022,11:57:26
1508,PowerCom,Imperial IMD-1025AP,9840,,11.08.2022,11:57:26
1509,Ippon,Back Power Pro II 700,6990,,11.08.2022,11:57:26
1510,PowerCom,Smart King Pro+ SPR-1500 LCD,19040,20410,11.08.2022,11:57:26
1511,PowerCom,King Pro RM KIN-1200AP LCD,20400,19779,11.08.2022,11:57:26
1512,PowerCom,Spider SPD-750U LCD,6330,6089,11.08.2022,11:57:26
1513,Ippon,Smart Winner II 2000E,36990,,11.08.2022,11:57:26
1514,PowerCom,Spider SPD-900U LCD,8550,8249,11.08.2022,11:57:26
1515,PowerCom,Infinity INF-500,8270,,11.08.2022,11:57:26
1516,PowerCom,King Pro RM KIN-3000AP LCD,38910,38580,11.08.2022,11:57:26
1517,PowerCom,Imperial IMD-825AP,7320,,11.08.2022,11:57:26
1518,PowerCom,Imperial IMP-3000AP,20790,20539,11.08.2022,11:57:26
1519,PowerCom,King Pro RM KIN-600AP RM,13290,,11.08.2022,11:57:26
1520,PowerCom,Macan MRT-1500SE,31670,30769,11.08.2022,11:57:26
1521,PowerCom,Spider SPD-1100U LCD USB,8160,,11.08.2022,11:57:26
1522,PowerCom,Macan MAC-1500,27290,,11.08.2022,11:57:26
1523,HIPER,Office-600,4170,,11.08.2022,11:57:26
1524,PowerCom,Imperial IMP-625AP,5840,,11.08.2022,11:57:26
1525,Eaton,5P 1550I,44170,42950,11.08.2022,11:57:26
1526,PowerCom,Spider SPD-750U LCD USB,6330,6239,11.08.2022,11:57:26
1527,Eaton,9SX 1500I,55520,53639,11.08.2022,11:57:26
1528,Eaton,9SX 1000i,42030,40619,11.08.2022,11:57:26
1529,PowerCom,Spider SPD-550U LCD,5630,5549,11.08.2022,11:57:26
1530,HIPER,Office-400,4850,4689,11.08.2022,11:57:26
1531,PowerCom,Imperial IMD-1500AP,15370,14949,11.08.2022,11:57:26
1532,Ippon,Innova RT II 2000,59990,,11.08.2022,11:57:26
1533,PowerCom,Sentinel SNT-1500,32620,34590,11.08.2022,11:57:26
1534,PowerCom,Smart King RT SRT-1000A LCD,21790,,11.08.2022,11:57:26
1535,Ippon,Innova RT 1500 Euro,47580,44590,11.08.2022,11:57:26
1536,PowerCom,Smart King RT SRT-1500A LCD,25300,26640,11.08.2022,11:57:26
1537,PowerCom,Smart King RT SRT-2000A LCD,34000,35990,11.08.2022,11:57:26
1538,PowerCom,Smart King Pro+ SPR-2000 LCD,25530,27290,11.08.2022,11:57:26
1539,PowerCom,Imperial IMD-625AP,6280,6179,11.08.2022,11:57:26
1540,PowerCom,Imperial IMP-1200AP,11730,11389,11.08.2022,11:57:26
1541,PowerCom,SPT-500-II,7590,9550,11.08.2022,11:57:26
1542,PowerCom,Sentinel SNT-1000,30220,,11.08.2022,11:57:26
1543,Ippon,Innova RT 1500,43990,,11.08.2022,11:57:26
1544,Eaton,9SX 700i,28470,,11.08.2022,11:57:26
1545,PowerCom,Spider SPD-550U LCD USB,5490,5409,11.08.2022,11:57:26
1546,PowerCom,Macan MRT-1000SE,26160,,11.08.2022,11:57:26
1547,PowerCom,Imperial IMD-525AP,5680,,11.08.2022,11:57:26
1548,PowerCom,Macan MRT-2000SE,39600,,11.08.2022,11:57:26
1549,Eaton,5E 500VA,6080,5809,11.08.2022,11:57:26
1550,PowerCom,Smart King Pro+ SPT-700,8500,9350,11.08.2022,11:57:26
1551,Ippon,Innova RT II 10000,245990,,11.08.2022,11:57:26
1552,Ippon,Innova RT 20K Tower 3/1,445090,,11.08.2022,11:57:26
1553,Eaton,5SC 1500i Rack2U,68640,67759,11.08.2022,11:57:26
1554,Ippon,Innova RT II 1000,35990,,11.08.2022,11:57:26
1555,Ippon,Smart Winner II 1150 1U,27190,,11.08.2022,11:57:26
1556,PowerCom,Smart King Pro+ SPR-3000 LCD,36320,44990,11.08.2022,11:57:26
1557,Tripp Lite,SmartOnline SU6000RT4UHVG,187680,,11.08.2022,11:57:26
1558,Tripp Lite,AVRX750UD,8410,8059,11.08.2022,11:57:26
1559,Ippon,Smart Winner II 1550 1U,37790,,11.08.2022,11:57:26
1560,PowerCom,Macan MRT-10K,60890,,11.08.2022,11:57:26
1561,PowerCom,Imperial IMP-525AP,4490,4440,11.08.2022,11:57:26
1562,Tripp Lite,SmartPro SMX1000RT2U,30370,29600,11.08.2022,11:57:26
1563,Eaton,9SX 3000i Rack2U,127030,123019,11.08.2022,11:57:26
1564,Tripp Lite,SmartPro SMX1500LCDT,15790,21920,11.08.2022,11:57:26
1565,Ippon,Innova RT 2000,55990,,11.08.2022,11:57:26
1566,Ippon,Innova RT 33 20K Tower,392960,,11.08.2022,11:57:26
1567,PowerCom,Sentinel SNT-2000,45980,,11.08.2022,11:57:26
1568,Ippon,Innova G2 Euro 3000,49990,,11.08.2022,11:57:26
1569,Ippon,Back Basic 1500 Euro,10490,,11.08.2022,11:57:26
1570,Ippon,Innova G2 Euro 1000,29590,,11.08.2022,11:57:26
1571,Ippon,Innova G2 3000,39990,,11.08.2022,11:57:26
1572,APC,Back-UPS BE850G2-RS,11990,11530,11.08.2022,11:57:26
1573,Ippon,Back Basic 1050S Euro,5690,,11.08.2022,11:57:26
1574,Ippon,Innova RT 1000,31990,,11.08.2022,11:57:26
1575,APC,Back-UPS BX500CI,6620,6399,11.08.2022,11:57:26
1576,Ippon,Back Comfo Pro II 1050,11290,,11.08.2022,11:57:26
1577,Ippon,Smart Winner II 3000,48390,,11.08.2022,11:57:26
1578,APC,Smart-UPS SC SC620I,25070,23999,11.08.2022,11:57:26
1579,APC,Easy-UPS SMV750CAI,30490,28439,11.08.2022,11:57:26
1580,APC,Smart-UPS SC SC420I,15430,16790,11.08.2022,11:57:26
1581,APC,Easy-UPS BVX700LI,4190,,11.08.2022,11:57:26
1582,PowerCom,Smart King Pro+ SPT-1000-II LCD,14100,13739,11.08.2022,11:57:26
1583,Eaton,5E 650VA,7060,7590,11.08.2022,11:57:26
1584,APC,Back-UPS Pro BR1300MI,29690,28359,11.08.2022,11:57:26
1585,APC,Smart-UPS SMT1500RMI1U,92460,89259,11.08.2022,11:57:26
1586,APC,Smart-UPS C SMC3000I,126020,121439,11.08.2022,11:57:26
1587,APC,Back-UPS Pro BR1200G-RS,31790,30249,11.08.2022,11:57:26
1588,APC,Smart-UPS SMT3000RMI2U,193250,186819,11.08.2022,11:57:26
1589,APC,Smart-UPS SMT1000RMI2U,55870,68590,11.08.2022,11:57:26
1590,PowerCom,Online ONL-M-20PM,98450,96930,11.08.2022,11:57:26
1591,Ippon,Innova RT II 1500,47990,,11.08.2022,11:57:26
1592,Tripp Lite,Omni OMNIVSX850D,8610,8399,11.08.2022,11:57:26
1593,APC,Easy-UPS SRV2KI,47620,59460,11.08.2022,11:57:26
1594,PowerCom,Smart King Pro+ SPT-3000-II LCD,29910,29109,11.08.2022,11:57:26
1595,APC,Smart-UPS SRT SRTL1000RMXLI,185140,182120,11.08.2022,11:57:26
1596,APC,Smart-UPS C SMC1000I-2URS,63580,60319,11.08.2022,11:57:26
1597,PowerCom,Vanguard RM VRT-10K,125270,123330,11.08.2022,11:57:26
1598,Tripp Lite,SmartPro SMX5000XLRT3U,126100,124469,11.08.2022,11:57:26
1599,Tripp Lite,SmartOnline SUINT1500LCD2U,50630,65500,11.08.2022,11:57:26
1600,PowerCom,Smart King Pro+ SPR-700,14050,,11.08.2022,11:57:26
1601,Ippon,Innova G2 Euro 1000L,23090,,11.08.2022,11:57:26
1602,APC,Easy-UPS BVX1200LI-GR(восстановленный),6630,,11.08.2022,11:57:26
1603,APC,Back-UPS BE850G2-RS(восстановленный),7790,,11.08.2022,11:57:26
1604,PowerCom,Smart King Pro+ SPT-1000-II LCD(восстановленный),9160,,11.08.2022,11:57:26
1605,PowerCom,Raptor RPT-600A EURO(восстановленный),1920,2960,11.08.2022,11:57:26
1606,PowerCom,RPT-800AP EURO USB(восстановленный),2580,3970,11.08.2022,11:57:26
1607,APC,Back-UPS BC650-RSX761(восстановленный),3836,,11.08.2022,11:57:26
1608,APC,Smart-UPS SMT750RMI2U(плохая упаковка),46890,,11.08.2022,11:57:26
1609,"ИБП IPPON Back Basic 850,  850ВA [403406](плохая упаковка)",None,2960,3290,11.08.2022,11:57:26
1610,Ippon,Back Basic 850 Euro(плохая упаковка),2960,3590,11.08.2022,11:57:26
1611,Eaton,5PXGen2 1000i RT2U G2(плохая упаковка),46630,49090,11.08.2022,11:57:26
1612,PowerCom,Raptor RPT-600AP SE2(плохая упаковка),1880,2090,11.08.2022,11:57:26
1613,Ippon,Smart Power Pro II Euro 1600,,,11.08.2022,11:57:26
1614,Ippon,Smart Power Pro II Euro 2200,,,11.08.2022,11:57:26
1615,Ippon,Innova G2 2000,,,11.08.2022,11:57:26
1616,Ippon,Back Power Pro II 500,,,11.08.2022,11:57:26
1617,Ippon,Smart Power Pro II 1200,,,11.08.2022,11:57:26
1618,APC,Back-UPS BE400-RS,,,11.08.2022,11:57:26
1619,Ippon,Back Comfo Pro II 850,,,11.08.2022,11:57:26
1620,APC,Easy-UPS BV500I-GR,,,11.08.2022,11:57:26
1621,APC,Back-UPS Pro BR900G-RS,,,11.08.2022,11:57:26
1622,APC,Back-UPS BE650G2-RS,,,11.08.2022,11:57:26
1623,Ippon,Innova RT II 6000,,,11.08.2022,11:57:26
1624,APC,Smart-UPS SMT1500I,,,11.08.2022,11:57:26
1625,APC,Back-UPS BK350EI,,,11.08.2022,11:57:26
1626,PowerCom,Smart King Pro+ SPT-1500-II LCD,,,11.08.2022,11:57:26
1627,APC,Easy-UPS BVX700LI-GR,,,11.08.2022,11:57:26
1628,PowerCom,Macan MAC-3000,,,11.08.2022,11:57:26
1629,PowerCom,Macan MAC-1000,,,11.08.2022,11:57:26
1630,Ippon,Smart Winner II 1500,,,11.08.2022,11:57:26
1631,APC,Easy-UPS BVX2200LI-GR,,,11.08.2022,11:57:26
1632,APC,Easy-UPS BVX2200LI,,,11.08.2022,11:57:26
1633,APC,Easy-UPS BVX900LI-GR,,,11.08.2022,11:57:26
1634,HIPER,APX-600,,,11.08.2022,11:57:26
1635,APC,Smart-UPS C SMC2000I-2U,,,11.08.2022,11:57:26
1636,APC,Smart-UPS C SMC1000I-2U,,,11.08.2022,11:57:26
1637,PowerCom,Smart King RT SRT-3000A LCD,,,11.08.2022,11:57:26
1638,Name,None,Current_Price,Old_price,Time,Date
1639,ИБП SunWind SW850,None,2750,2669,11.08.2022,12:13:02
1640,Ippon,Back Basic 650S Euro,3050,,11.08.2022,12:13:02
1641,Ippon,Back Basic 650 Euro,2790,,11.08.2022,12:13:02
1642,Ippon,Back Basic 850 Euro,3590,,11.08.2022,12:13:02
1643,Ippon,Back Basic 650,2490,,11.08.2022,12:13:02
1644,ИБП SunWind SW650,None,2250,2209,11.08.2022,12:13:02
1645,PowerCom,Raptor RPT-600A EURO,2960,2889,11.08.2022,12:13:02
1646,ИБП SunWind SW1200 LCD,None,5700,5539,11.08.2022,12:13:02
1647,Ippon,Back Basic 850S Euro,3790,3660,11.08.2022,12:13:02
1648,PowerCom,Raptor RPT-800A EURO,3090,,11.08.2022,12:13:02
1649,Ippon,Back Basic 2200 Euro,11190,,11.08.2022,12:13:02
1650,PowerCom,Raptor RPT-1000A EURO,4090,,11.08.2022,12:13:02
1651,Ippon,Back Basic 1050 Euro,5190,,11.08.2022,12:13:02
1652,PowerCom,WOW 300,2560,,11.08.2022,12:13:02
1653,ИБП SunWind SW450,None,2070,2019,11.08.2022,12:13:02
1654,Ippon,Back Comfo Pro II 650,6490,,11.08.2022,12:13:02
1655,Ippon,Back Basic 850,3290,,11.08.2022,12:13:02
1656,PowerCom,Spider SPD-1000N,5290,,11.08.2022,12:13:02
1657,PowerCom,Raptor RPT-600A,2750,2689,11.08.2022,12:13:02
1658,ИБП SunWind SW1050,None,5440,5330,11.08.2022,12:13:02
1659,PowerCom,Spider SPD-450N,3490,4550,11.08.2022,12:13:02
1660,Ippon,Back Verso 600,4290,,11.08.2022,12:13:02
1661,PowerCom,Raptor RPT-2000AP LCD,11120,10889,11.08.2022,12:13:02
1662,Ippon,Back Verso 800,5390,,11.08.2022,12:13:02
1663,Ippon,Back Basic 1050,5090,,11.08.2022,12:13:02
1664,PowerCom,Raptor RPT-1000A,4500,4439,11.08.2022,12:13:02
1665,PowerCom,Raptor RPT-600AP,2770,2719,11.08.2022,12:13:02
1666,PowerCom,Raptor RPT-1500AP,8040,,11.08.2022,12:13:02
1667,PowerCom,Raptor RPT-1000AP,4140,,11.08.2022,12:13:02
1668,Ippon,Back Power Pro II Euro 650,5390,,11.08.2022,12:13:02
1669,PowerCom,Raptor RPT-800AP,3510,,11.08.2022,12:13:02
1670,PowerCom,RPT-1000AP EURO USB,5410,7690,11.08.2022,12:13:02
1671,Ippon,Innova G2 Euro 2000,38390,,11.08.2022,12:13:02
1672,PowerCom,Spider SPD-1100U LCD,8420,8259,11.08.2022,12:13:02
1673,PowerCom,Raptor RPT-1500AP LCD,9190,9160,11.08.2022,12:13:02
1674,PowerCom,Raptor RPT-800A,3080,3580,11.08.2022,12:13:02
1675,PowerCom,WOW 700U,4440,,11.08.2022,12:13:02
1676,PowerCom,Raptor RPT-1025AP LCD,7920,7799,11.08.2022,12:13:02
1677,PowerCom,Raptor RPT-2000AP,10170,10019,11.08.2022,12:13:02
1678,PowerCom,Spider SPD-650N,4180,,11.08.2022,12:13:02
1679,PowerCom,WOW 1000U,6480,8820,11.08.2022,12:13:02
1680,Ippon,Smart Power Pro II Euro 1200,11590,,11.08.2022,12:13:02
1681,Ippon,Innova G2 1000,20390,,11.08.2022,12:13:02
1682,PowerCom,Imperial IMP-1500AP,12070,11879,11.08.2022,12:13:02
1683,PowerCom,Spider SPD-850N,5240,5129,11.08.2022,12:13:02
1684,Ippon,Back Basic 1500,10490,,11.08.2022,12:13:02
1685,Ippon,Back Verso 400,3990,,11.08.2022,12:13:02
1686,Ippon,Smart Winner II 1500 Euro,32490,,11.08.2022,12:13:02
1687,PowerCom,WOW 500U,4350,4299,11.08.2022,12:13:02
1688,HIPER,Office-800,5130,5039,11.08.2022,12:13:02
1689,Ippon,Back Office 400,2890,,11.08.2022,12:13:02
1690,PowerCom,Raptor RPT-600AP SE2,2090,,11.08.2022,12:13:02
1691,Ippon,Back Office 600,3590,,11.08.2022,12:13:02
1692,PowerCom,Smart King Pro+ SPT-2000-II LCD,18060,17599,11.08.2022,12:13:02
1693,Ippon,Back Power Pro II 600,5790,,11.08.2022,12:13:02
1694,PowerCom,WOW 850U,5590,,11.08.2022,12:13:02
1695,PowerCom,Infinity INF-800,9740,,11.08.2022,12:13:02
1696,PowerCom,Infinity INF-1500,13640,13369,11.08.2022,12:13:02
1697,PowerCom,Raptor RPT-1025AP,7090,7680,11.08.2022,12:13:02
1698,PowerCom,Spider SPD-900U LCD USB,7370,7219,11.08.2022,12:13:02
1699,PowerCom,Imperial IMD-1200AP,11290,,11.08.2022,12:13:02
1700,PowerCom,Macan MAC-2000,30790,,11.08.2022,12:13:02
1701,Ippon,Smart Winner II 1000,23390,,11.08.2022,12:13:02
1702,Ippon,Back Power Pro II 800,7190,,11.08.2022,12:13:02
1703,Ippon,Back Office 1000,7190,,11.08.2022,12:13:02
1704,PowerCom,Infinity INF-1100,10690,13490,11.08.2022,12:13:02
1705,PowerCom,Imperial IMP-2000AP,15050,14679,11.08.2022,12:13:02
1706,PowerCom,Imperial IMP-825AP,7020,6899,11.08.2022,12:13:02
1707,PowerCom,Imperial IMD-2000AP,15290,16490,11.08.2022,12:13:02
1708,PowerCom,Macan MRT-3000SE,48000,47329,11.08.2022,12:13:02
1709,PowerCom,RPT-800AP EURO USB,3970,,11.08.2022,12:13:02
1710,PowerCom,Imperial IMP-1025AP,9230,8939,11.08.2022,12:13:02
1711,PowerCom,King Pro RM KIN-1000AP,17370,17110,11.08.2022,12:13:02
1712,PowerCom,Imperial IMD-1025AP,9840,,11.08.2022,12:13:02
1713,Ippon,Back Power Pro II 700,6990,,11.08.2022,12:13:02
1714,PowerCom,Smart King Pro+ SPR-1500 LCD,19040,20410,11.08.2022,12:13:02
1715,PowerCom,King Pro RM KIN-1200AP LCD,20400,19779,11.08.2022,12:13:02
1716,PowerCom,Spider SPD-750U LCD,6330,6089,11.08.2022,12:13:02
1717,Ippon,Smart Winner II 2000E,36990,,11.08.2022,12:13:02
1718,PowerCom,Spider SPD-900U LCD,8550,8249,11.08.2022,12:13:02
1719,PowerCom,Infinity INF-500,8270,,11.08.2022,12:13:02
1720,PowerCom,King Pro RM KIN-3000AP LCD,38910,38580,11.08.2022,12:13:02
1721,PowerCom,Imperial IMD-825AP,7320,,11.08.2022,12:13:02
1722,PowerCom,Imperial IMP-3000AP,20790,20539,11.08.2022,12:13:02
1723,PowerCom,King Pro RM KIN-600AP RM,13290,,11.08.2022,12:13:02
1724,PowerCom,Macan MRT-1500SE,31670,30769,11.08.2022,12:13:02
1725,PowerCom,Spider SPD-1100U LCD USB,8160,,11.08.2022,12:13:02
1726,PowerCom,Macan MAC-1500,27290,,11.08.2022,12:13:02
1727,HIPER,Office-600,4170,,11.08.2022,12:13:02
1728,PowerCom,Imperial IMP-625AP,5840,,11.08.2022,12:13:02
1729,Eaton,5P 1550I,44170,42950,11.08.2022,12:13:02
1730,PowerCom,Spider SPD-750U LCD USB,6330,6239,11.08.2022,12:13:02
1731,Eaton,9SX 1500I,55520,53639,11.08.2022,12:13:02
1732,Eaton,9SX 1000i,42030,40619,11.08.2022,12:13:02
1733,PowerCom,Spider SPD-550U LCD,5630,5549,11.08.2022,12:13:02
1734,HIPER,Office-400,4850,4689,11.08.2022,12:13:02
1735,PowerCom,Imperial IMD-1500AP,15370,14949,11.08.2022,12:13:02
1736,Ippon,Innova RT II 2000,59990,,11.08.2022,12:13:02
1737,PowerCom,Sentinel SNT-1500,32620,34590,11.08.2022,12:13:02
1738,PowerCom,Smart King RT SRT-1000A LCD,21790,,11.08.2022,12:13:02
1739,Ippon,Innova RT 1500 Euro,47580,44590,11.08.2022,12:13:02
1740,PowerCom,Smart King RT SRT-1500A LCD,25300,26640,11.08.2022,12:13:02
1741,PowerCom,Smart King RT SRT-2000A LCD,34000,35990,11.08.2022,12:13:02
1742,PowerCom,Smart King Pro+ SPR-2000 LCD,25530,27290,11.08.2022,12:13:02
1743,PowerCom,Imperial IMD-625AP,6280,6179,11.08.2022,12:13:02
1744,PowerCom,Imperial IMP-1200AP,11730,11389,11.08.2022,12:13:02
1745,PowerCom,SPT-500-II,7590,9550,11.08.2022,12:13:02
1746,PowerCom,Sentinel SNT-1000,30220,,11.08.2022,12:13:02
1747,Ippon,Innova RT 1500,43990,,11.08.2022,12:13:02
1748,Eaton,9SX 700i,28470,,11.08.2022,12:13:02
1749,PowerCom,Spider SPD-550U LCD USB,5490,5409,11.08.2022,12:13:02
1750,PowerCom,Macan MRT-1000SE,26160,,11.08.2022,12:13:02
1751,PowerCom,Imperial IMD-525AP,5680,,11.08.2022,12:13:02
1752,PowerCom,Macan MRT-2000SE,39600,,11.08.2022,12:13:02
1753,Eaton,5E 500VA,6080,5809,11.08.2022,12:13:02
1754,PowerCom,Smart King Pro+ SPT-700,8500,9350,11.08.2022,12:13:02
1755,Ippon,Innova RT II 10000,245990,,11.08.2022,12:13:02
1756,Ippon,Innova RT 20K Tower 3/1,445090,,11.08.2022,12:13:02
1757,Eaton,5SC 1500i Rack2U,68640,67759,11.08.2022,12:13:02
1758,Ippon,Innova RT II 1000,35990,,11.08.2022,12:13:02
1759,Ippon,Smart Winner II 1150 1U,27190,,11.08.2022,12:13:02
1760,PowerCom,Smart King Pro+ SPR-3000 LCD,36320,44990,11.08.2022,12:13:02
1761,Tripp Lite,SmartOnline SU6000RT4UHVG,187680,,11.08.2022,12:13:02
1762,Tripp Lite,AVRX750UD,8410,8059,11.08.2022,12:13:02
1763,Ippon,Smart Winner II 1550 1U,37790,,11.08.2022,12:13:02
1764,PowerCom,Macan MRT-10K,60890,,11.08.2022,12:13:02
1765,PowerCom,Imperial IMP-525AP,4490,4440,11.08.2022,12:13:02
1766,Tripp Lite,SmartPro SMX1000RT2U,30370,29600,11.08.2022,12:13:02
1767,Eaton,9SX 3000i Rack2U,127030,123019,11.08.2022,12:13:02
1768,Tripp Lite,SmartPro SMX1500LCDT,15790,21920,11.08.2022,12:13:02
1769,Ippon,Innova RT 2000,55990,,11.08.2022,12:13:02
1770,Ippon,Innova RT 33 20K Tower,392960,,11.08.2022,12:13:02
1771,PowerCom,Sentinel SNT-2000,45980,,11.08.2022,12:13:02
1772,Ippon,Innova G2 Euro 3000,49990,,11.08.2022,12:13:02
1773,Ippon,Back Basic 1500 Euro,10490,,11.08.2022,12:13:02
1774,Ippon,Innova G2 Euro 1000,29590,,11.08.2022,12:13:02
1775,Ippon,Innova G2 3000,39990,,11.08.2022,12:13:02
1776,APC,Back-UPS BE850G2-RS,11990,11530,11.08.2022,12:13:02
1777,Ippon,Back Basic 1050S Euro,5690,,11.08.2022,12:13:02
1778,Ippon,Innova RT 1000,31990,,11.08.2022,12:13:02
1779,APC,Back-UPS BX500CI,6620,6399,11.08.2022,12:13:02
1780,Ippon,Back Comfo Pro II 1050,11290,,11.08.2022,12:13:02
1781,Ippon,Smart Winner II 3000,48390,,11.08.2022,12:13:02
1782,APC,Smart-UPS SC SC620I,25070,23999,11.08.2022,12:13:02
1783,APC,Easy-UPS SMV750CAI,30490,28439,11.08.2022,12:13:02
1784,APC,Smart-UPS SC SC420I,15430,16790,11.08.2022,12:13:02
1785,APC,Easy-UPS BVX700LI,4190,,11.08.2022,12:13:02
1786,PowerCom,Smart King Pro+ SPT-1000-II LCD,14100,13739,11.08.2022,12:13:02
1787,Eaton,5E 650VA,7060,7590,11.08.2022,12:13:02
1788,APC,Back-UPS Pro BR1300MI,29690,28359,11.08.2022,12:13:02
1789,APC,Smart-UPS SMT1500RMI1U,92460,89259,11.08.2022,12:13:02
1790,APC,Smart-UPS C SMC3000I,126020,121439,11.08.2022,12:13:02
1791,APC,Back-UPS Pro BR1200G-RS,31790,30249,11.08.2022,12:13:02
1792,APC,Smart-UPS SMT3000RMI2U,193250,186819,11.08.2022,12:13:02
1793,APC,Smart-UPS SMT1000RMI2U,55870,68590,11.08.2022,12:13:02
1794,PowerCom,Online ONL-M-20PM,98450,96930,11.08.2022,12:13:02
1795,Ippon,Innova RT II 1500,47990,,11.08.2022,12:13:02
1796,Tripp Lite,Omni OMNIVSX850D,8610,8399,11.08.2022,12:13:02
1797,APC,Easy-UPS SRV2KI,47620,59460,11.08.2022,12:13:02
1798,PowerCom,Smart King Pro+ SPT-3000-II LCD,29910,29109,11.08.2022,12:13:02
1799,APC,Smart-UPS SRT SRTL1000RMXLI,185140,182120,11.08.2022,12:13:02
1800,APC,Smart-UPS C SMC1000I-2URS,63580,60319,11.08.2022,12:13:02
1801,PowerCom,Vanguard RM VRT-10K,125270,123330,11.08.2022,12:13:02
1802,Tripp Lite,SmartPro SMX5000XLRT3U,126100,124469,11.08.2022,12:13:02
1803,Tripp Lite,SmartOnline SUINT1500LCD2U,50630,65500,11.08.2022,12:13:02
1804,PowerCom,Smart King Pro+ SPR-700,14050,,11.08.2022,12:13:02
